date,species,abundance,habitat,water_temp,salinity,human_pressure,protected_area
2016-02-29,Dolphin,327,Coastal,26.71673251853085,36.0994653480633,0.8333521025321371,0
2016-03-01,Crab,42,Open Ocean,27.353503675233128,37.73095836208973,0.7411851671444992,0
2016-03-02,Shark,409,Coastal,18.449162119270785,36.512717759292215,0.6554166609743434,1
2016-03-03,Shark,387,Open Ocean,29.237600742112207,37.87396081136402,0.3790414597387809,1
2016-03-04,Turtle,390,Coastal,30.07208243432055,34.36326328655781,0.408321229925784,1
2016-03-05,Turtle,17,Coastal,19.92818090475132,31.96365955511006,0.854714067296272,0
2016-03-06,Crab,70,Coastal,21.096927622539848,32.53613719194467,0.506114652681422,1
2016-03-07,Shark,248,Open Ocean,19.532669936804275,33.836085499225575,0.5998387858912794,1
2016-03-08,Dolphin,196,Open Ocean,29.428919543476766,33.31819490612279,0.27133578802592684,0
2016-03-09,Shark,229,Coastal,26.911645614903655,34.78945962468119,0.35187091658854275,0
2016-03-10,Dolphin,281,Open Ocean,19.69164505239198,36.26009895162029,0.794197150004468,0
2016-03-11,Shark,208,Mangrove,18.44156028930836,31.706960600600468,0.4787431964522695,0
2016-03-12,Coral,21,Reef,28.52739709812237,32.60931209019495,0.2641776386926602,0
2016-03-13,Dolphin,401,Reef,20.97746921329462,30.14913934004955,0.6897029371158754,1
2016-03-14,Starfish,87,Coastal,29.936901534807284,31.52546374111844,0.09025773291635486,0
2016-03-15,Turtle,7,Mangrove,27.978738089788735,35.07585791159331,0.9489434523550339,1
2016-03-16,Dolphin,368,Open Ocean,28.135734417893,37.52005061987178,0.756925023098716,0
2016-03-17,Dolphin,468,Coastal,27.82549544683951,30.022145377920044,0.6061762598253361,1
2016-03-18,Shark,235,Open Ocean,21.291151055310458,35.740076066124416,0.39292040409406026,0
2016-03-19,Seagrass,156,Reef,22.540689824196775,37.13934240281754,0.5209236448234063,0
2016-03-20,Crab,411,Reef,21.64207160039882,35.9479829179287,0.8354803075887802,1
2016-03-21,Crab,155,Reef,22.07026825762666,34.24740489361761,0.8545903945798852,1
2016-03-22,Starfish,451,Coastal,31.284631951270114,36.06189955011289,0.9268494941142481,1
2016-03-23,Dolphin,271,Reef,28.360781025549215,36.32266871975919,0.896494980020266,0
2016-03-24,Shark,278,Reef,29.364512119042704,31.44224426978003,0.013316689894631195,0
2016-03-25,Shark,285,Reef,23.8784786967279,31.8078463909197,0.2980618667260744,0
2016-03-26,Starfish,321,Open Ocean,31.05768646691229,37.27064534604023,0.40683849002592287,1
2016-03-27,Turtle,249,Open Ocean,19.59577318645556,35.518585074403234,0.19659100692568576,0
2016-03-28,Dolphin,332,Coastal,28.092146435195488,33.3584473696279,0.0029696753038278567,0
2016-03-29,Coral,270,Reef,19.4458870192815,37.85303143982325,0.28343748001572244,0
2016-03-30,Crab,3,Reef,20.988820395902167,33.32445098801455,0.2882838152792254,1
2016-03-31,Seagrass,148,Open Ocean,25.863929514961036,34.295308187126544,0.4774671522760847,1
2016-04-01,Coral,23,Open Ocean,21.745399447742905,33.06744321947243,0.8054561649377848,0
2016-04-02,Seagrass,211,Coastal,18.500805244651136,32.356755323946345,0.05296919106140896,1
2016-04-03,Shark,471,Coastal,30.299106697865795,34.35094982517549,0.6877829321908253,0
2016-04-04,Dolphin,493,Open Ocean,24.946649198149817,32.51414033427524,0.726499316643703,0
2016-04-05,Turtle,273,Coastal,24.430639127167257,32.13345480896856,0.8696038987069371,1
2016-04-06,Dolphin,404,Open Ocean,30.145424730865926,30.79479807543494,0.9557797351311548,0
2016-04-07,Coral,459,Coastal,30.046835143075533,33.70983916360776,0.48184122595372714,1
2016-04-08,Coral,203,Coastal,20.525633897351444,35.31528943795482,0.09172963885745966,0
2016-04-09,Crab,438,Mangrove,23.174291107488415,30.307198024361988,0.5764258723538076,0
2016-04-10,Turtle,340,Coastal,21.88436465012591,31.759483775336808,0.8376490785049573,1
2016-04-11,Crab,9,Mangrove,26.62949957457728,35.93608888024767,0.7929665850362575,0
2016-04-12,Coral,354,Mangrove,23.35729438207165,30.202533307241993,0.8433214967188621,0
2016-04-13,Starfish,248,Mangrove,29.507725693565565,33.71051990346096,0.893619494540784,1
2016-04-14,Crab,18,Open Ocean,28.97398886042687,35.510030633684416,0.7830785218914422,1
2016-04-15,Dolphin,73,Coastal,19.318800962807618,37.911155830017094,0.27474364784904515,1
2016-04-16,Seagrass,337,Reef,20.093351162893498,33.85437956248418,0.42697244584933425,0
2016-04-17,Starfish,288,Open Ocean,30.12718554362931,31.460762106542834,0.26129463794869023,1
2016-04-18,Shark,414,Coastal,26.476432884003753,32.88676721922912,0.8044967242769381,0
2016-04-19,Coral,125,Mangrove,20.946803425423838,36.834005316856675,0.3877857368608264,1
2016-04-20,Shark,319,Mangrove,18.56966222784923,37.708648360912626,0.759937094307712,1
2016-04-21,Shark,437,Open Ocean,29.600267692478383,31.19223257184121,0.6878612923106513,0
2016-04-22,Dolphin,6,Mangrove,30.174088150962675,36.70460556482811,0.8347250830416181,0
2016-04-23,Dolphin,298,Mangrove,31.549983986002776,33.48794056517697,0.02541645497086309,0
2016-04-24,Seagrass,68,Reef,26.793399324356727,37.442365397009354,0.4790883771841543,1
2016-04-25,Dolphin,329,Reef,22.62016540277591,37.227106703737306,0.08408673141091627,1
2016-04-26,Coral,171,Open Ocean,22.880385415193544,32.81814271062192,0.8734449482093157,0
2016-04-27,Shark,354,Coastal,31.03455070514751,37.214560822948656,0.35118071634393755,0
2016-04-28,Crab,381,Coastal,26.50043520313768,37.85720476798876,0.1390968976362703,0
2016-04-29,Crab,129,Coastal,22.7783262099816,35.137255235577115,0.7746022841735781,0
2016-04-30,Shark,270,Mangrove,26.01561001588537,32.95994633791428,0.2507136856820339,1
2016-05-01,Crab,200,Reef,18.224808373265976,31.293509916760087,0.4140208431178998,1
2016-05-02,Shark,227,Mangrove,30.936803133510466,35.83809804462974,0.340175814309685,0
2016-05-03,Coral,67,Open Ocean,20.02326273409523,33.918136514741846,0.11617486647135822,1
2016-05-04,Coral,13,Mangrove,18.228002402776667,36.809616255560655,0.7647908404524152,1
2016-05-05,Coral,321,Mangrove,19.534690637557432,31.584532998624248,0.11556679611485854,1
2016-05-06,Seagrass,392,Coastal,19.660956045079164,32.06066818832387,0.04869736751885356,1
2016-05-07,Seagrass,114,Reef,26.980778066733937,34.117613751497075,0.8947658976779481,0
2016-05-08,Coral,169,Reef,26.998404893709868,31.616247651841388,0.37866764812205345,0
2016-05-09,Dolphin,42,Reef,18.994112024940424,33.6474018656244,0.8745929789599352,1
2016-05-10,Crab,375,Open Ocean,27.5104159222914,32.58184820493345,0.9033705179364095,1
2016-05-11,Crab,169,Reef,19.36285207087314,33.77733696566183,0.33313995383994055,1
2016-05-12,Starfish,302,Coastal,20.139265493720607,33.54046605906568,0.6322220476074982,1
2016-05-13,Dolphin,10,Open Ocean,26.24778582939829,31.855251366909854,0.3676270581364487,0
2016-05-14,Shark,382,Mangrove,27.731274700088413,35.98198847406597,0.22862691788379275,1
2016-05-15,Crab,226,Mangrove,26.182595382834684,30.006504159614817,0.8633968443933214,1
2016-05-16,Coral,104,Reef,19.354067713020363,36.556408662381955,0.8575028572647743,0
2016-05-17,Crab,85,Open Ocean,19.340260439441742,35.94069009866684,0.9314829193133096,1
2016-05-18,Seagrass,258,Open Ocean,27.379657773137964,34.93006126402129,0.0519260595105131,0
2016-05-19,Turtle,341,Coastal,24.428396241291054,35.45230364072431,0.8898866763964342,1
2016-05-20,Coral,105,Reef,24.546331682967953,37.10723842001242,0.3963670779664059,0
2016-05-21,Dolphin,198,Mangrove,26.754513459063837,33.22369309506912,0.47882554697144564,1
2016-05-22,Crab,140,Open Ocean,28.079084670748703,31.14179419030208,0.698056506129909,0
2016-05-23,Starfish,31,Reef,23.61658853573994,30.92519734820478,0.07526969228009806,1
2016-05-24,Dolphin,471,Reef,25.234697466462052,31.214805690167843,0.9035905633215747,0
2016-05-25,Starfish,115,Open Ocean,22.3041405361813,30.503582445245367,0.04380821378572042,1
2016-05-26,Seagrass,125,Open Ocean,31.32093972681171,31.27712049884748,0.9538769751962314,0
2016-05-27,Turtle,47,Coastal,19.471429631804185,37.55396961344068,0.5043959100197721,0
2016-05-28,Seagrass,304,Mangrove,20.548928453796165,34.061481842773475,0.007709588165679349,0
2016-05-29,Crab,2,Reef,31.413592897684076,35.05411826240075,0.8445718715947447,1
2016-05-30,Crab,400,Mangrove,31.74613021812568,35.617453382998384,0.6982563046641609,1
2016-05-31,Seagrass,91,Reef,21.62868650607497,35.01620863920162,0.8672270573188872,1
2016-06-01,Seagrass,408,Mangrove,31.089206579898956,34.65932100677247,0.13547797584728805,0
2016-06-02,Crab,467,Open Ocean,26.091850591741043,30.700780430535225,0.7218972008373281,1
2016-06-03,Shark,382,Coastal,21.932649914548804,31.359877131423165,0.010087061948979459,0
2016-06-04,Dolphin,7,Open Ocean,31.278498045071665,36.65580090615846,0.1851414668727569,1
2016-06-05,Shark,297,Mangrove,28.012060986584256,34.17112216029936,0.5350878232317056,1
2016-06-06,Dolphin,24,Coastal,23.16644969148194,35.42232389652272,0.5592615129472566,0
2016-06-07,Crab,69,Mangrove,30.469231764839535,34.68274537706698,0.6592582377703369,0
2016-06-08,Seagrass,87,Reef,19.640550055426015,33.79943415692212,0.37375183240271237,0
2016-06-09,Seagrass,331,Mangrove,21.766910874290936,34.090905953557694,0.6966756459435257,1
2016-06-10,Dolphin,109,Coastal,26.838480790232722,36.0652514139591,0.7291555206985771,0
2016-06-11,Shark,162,Mangrove,25.674529554565325,31.431767864980912,0.7414092264596012,1
2016-06-12,Crab,138,Open Ocean,25.199109079604117,33.67525867771819,0.3184733331549311,0
2016-06-13,Seagrass,400,Reef,25.707312429237156,35.26377633289775,0.43566060804632234,1
2016-06-14,Coral,276,Coastal,23.31972357624036,30.418821165311613,0.8874840349446603,1
2016-06-15,Seagrass,476,Reef,26.69789273343956,31.44091612971566,0.8891271337211927,1
2016-06-16,Coral,491,Mangrove,28.003489182877345,36.19987479786903,0.32373678467667133,1
2016-06-17,Coral,127,Mangrove,30.53929506339186,37.34160195734608,0.7646800945762787,0
2016-06-18,Turtle,47,Coastal,26.15357539706126,35.223785412813925,0.6071062502567028,0
2016-06-19,Seagrass,415,Reef,19.70307966719264,30.130360312410602,0.7136347173486268,1
2016-06-20,Turtle,47,Reef,26.939976099486067,35.450847697826944,0.09672833628314026,0
2016-06-21,Dolphin,407,Reef,18.650386296716803,35.971317793641994,0.5426609350931664,1
2016-06-22,Starfish,313,Reef,30.930638142497823,34.248921932385976,0.750363933540893,0
2016-06-23,Shark,272,Open Ocean,23.045177886340444,30.159088838741837,0.1137242593462533,1
2016-06-24,Turtle,319,Reef,30.2267966815563,32.10292097226396,0.9905478729963969,0
2016-06-25,Turtle,152,Open Ocean,19.01340543004714,30.920830875806878,0.45381417482192754,0
2016-06-26,Turtle,279,Mangrove,30.68059591314962,36.725690437400615,0.27625110970141065,1
2016-06-27,Shark,20,Reef,24.68629093508799,35.22213399404428,0.5339273222913508,0
2016-06-28,Dolphin,382,Open Ocean,31.237583916639707,30.45785699099747,0.36592236664413547,1
2016-06-29,Crab,50,Coastal,28.92284828487312,32.96349596110623,0.44535298160321357,1
2016-06-30,Starfish,11,Mangrove,29.779617785487147,36.23857940320491,0.42204310239953846,1
2016-07-01,Turtle,78,Reef,31.712773192983846,35.049254251780596,0.1648626728584477,1
2016-07-02,Crab,470,Mangrove,20.910904678218444,34.59725701206093,0.06785480900514629,0
2016-07-03,Seagrass,369,Reef,18.59588306075556,35.86883284904498,0.17168540875816307,1
2016-07-04,Starfish,23,Mangrove,26.139671102063353,32.8705925106582,0.9187769339378575,1
2016-07-05,Seagrass,239,Open Ocean,21.521652313705278,30.899103558306784,0.9822683818984703,0
2016-07-06,Coral,15,Open Ocean,28.1182710935266,34.798782492024245,0.9507890971102554,0
2016-07-07,Starfish,335,Coastal,31.71810786665007,30.52748980763394,0.9609837672613348,1
2016-07-08,Crab,164,Open Ocean,23.53677369576128,37.038748051471735,0.4766426528612022,1
2016-07-09,Seagrass,277,Coastal,24.684956058789723,32.92483921779672,0.8286409955046175,0
2016-07-10,Turtle,165,Coastal,30.690850378184376,37.69776874443029,0.34178474497979905,0
2016-07-11,Coral,212,Reef,18.231203854288317,31.379799331707005,0.8766103769093782,1
2016-07-12,Starfish,127,Open Ocean,26.596010917926197,33.81199234231333,0.38824274536682357,1
2016-07-13,Coral,477,Open Ocean,28.07104326736623,36.168650733309434,0.47819246808726024,0
2016-07-14,Shark,104,Coastal,22.329654322786688,36.778846942732656,0.7742932573040419,1
2016-07-15,Shark,50,Open Ocean,21.781521265511554,34.661157688093425,0.6258641597921979,0
2016-07-16,Coral,58,Open Ocean,31.6303556542395,36.49909548486156,0.17699524412950118,0
2016-07-17,Dolphin,457,Coastal,25.304516520605738,31.551082698666434,0.9167732012088511,0
2016-07-18,Turtle,18,Mangrove,24.067845073425673,35.95190853075443,0.276567069471382,1
2016-07-19,Seagrass,88,Reef,29.142526727519694,30.204053143137024,0.02836679475385262,0
2016-07-20,Shark,11,Coastal,30.757244792475312,36.24340097636606,0.6811802309294346,1
2016-07-21,Seagrass,57,Open Ocean,19.40979585155917,35.17077976728805,0.05817939144852602,0
2016-07-22,Crab,67,Open Ocean,28.79817805170606,35.31960149226323,0.48731255290806963,1
2016-07-23,Crab,444,Mangrove,18.242509252589432,36.920194754318814,0.28872594943330365,0
2016-07-24,Turtle,425,Open Ocean,22.3230629371469,35.629723487095724,0.6916165807328679,0
2016-07-25,Seagrass,366,Reef,24.49825859320012,35.92025192090714,0.3988556957750884,1
2016-07-26,Crab,234,Open Ocean,22.071998666604365,37.285926251119285,0.17764843355820104,0
2016-07-27,Crab,487,Mangrove,21.851761583693236,32.13587063393841,0.02235599089643925,1
2016-07-28,Starfish,465,Reef,28.404661773544866,30.51610053933846,0.9881846430708748,1
2016-07-29,Dolphin,249,Reef,21.102062216672312,34.48933399970354,0.15845302817398044,0
2016-07-30,Seagrass,400,Mangrove,22.956969964418423,35.70332661527814,0.9884300301770635,1
2016-07-31,Starfish,269,Open Ocean,27.52886493626548,34.70840852524548,0.6512387545906847,0
2016-08-01,Shark,368,Mangrove,29.17412339303027,31.082674948508437,0.5787779549451927,1
2016-08-02,Coral,379,Coastal,31.380131128051005,31.385035636752928,0.32764185256720824,1
2016-08-03,Turtle,97,Open Ocean,19.596973053877807,34.14490780913463,0.6786857161145547,1
2016-08-04,Crab,222,Coastal,23.826844127920722,34.65450603738803,0.863922705578342,1
2016-08-05,Seagrass,189,Mangrove,24.673752933459227,32.15150672608694,0.34316158492186977,0
2016-08-06,Dolphin,317,Mangrove,20.96272891689498,35.247478476266934,0.46474120397934915,0
2016-08-07,Coral,431,Reef,30.853229664697643,34.29344526927584,0.04924764760006539,1
2016-08-08,Shark,151,Reef,24.722233888841437,37.22023667710314,0.9828578959613726,1
2016-08-09,Seagrass,209,Coastal,23.88421884299119,33.17653661491951,0.6176004233056621,1
2016-08-10,Dolphin,296,Open Ocean,26.479368453288004,34.315278042245126,0.9480361443181131,0
2016-08-11,Turtle,160,Open Ocean,25.130912568257024,35.60422199331914,0.23424104211452423,1
2016-08-12,Dolphin,398,Reef,22.079834606684898,31.452563721230398,0.33284668225044345,1
2016-08-13,Coral,182,Reef,24.482228451702092,32.29054527066804,0.33509198678318686,1
2016-08-14,Dolphin,272,Coastal,24.512629118366227,37.218837561174354,0.5488953718066149,1
2016-08-15,Turtle,491,Reef,24.32606233273309,37.36826686368842,0.01312344886968364,1
2016-08-16,Shark,329,Mangrove,22.25810460769472,31.253748586214964,0.9007127650001333,0
2016-08-17,Seagrass,273,Mangrove,18.996403744895836,37.31080324972977,0.5875185287010883,0
2016-08-18,Starfish,300,Mangrove,23.22399622545047,32.217019678368274,0.7300755519368534,1
2016-08-19,Seagrass,275,Open Ocean,21.100802550398907,33.82492559417904,0.7417426630719299,1
2016-08-20,Coral,394,Coastal,22.235631332641677,30.96151977848892,0.158655963144124,1
2016-08-21,Seagrass,333,Mangrove,21.027901909460535,34.249129841631024,0.5708269755369172,0
2016-08-22,Crab,275,Mangrove,24.8342712969744,37.2656480483237,0.7286113764424502,1
2016-08-23,Coral,387,Reef,31.035466054036178,33.31917382367756,0.10642331184917009,0
2016-08-24,Starfish,18,Open Ocean,31.687782851665073,36.467725387082275,0.16542395314611524,0
2016-08-25,Starfish,447,Coastal,25.605929475358263,36.274234528952874,0.030699284134883986,0
2016-08-26,Shark,238,Reef,28.48910329940591,35.10927370084234,0.5141214231316322,1
2016-08-27,Starfish,305,Open Ocean,23.10129906858875,36.56521494083808,0.7765485508932821,1
2016-08-28,Seagrass,97,Open Ocean,30.658306073564866,34.79526700900499,0.969487699614973,1
2016-08-29,Seagrass,379,Mangrove,18.27858031936661,33.294456980514056,0.31622561334577737,1
2016-08-30,Starfish,209,Coastal,22.818151145830182,34.15853697614886,0.08340500416278485,0
2016-08-31,Seagrass,293,Reef,28.326147105414616,31.0356993260015,0.9280874779013532,0
2016-09-01,Shark,466,Reef,22.006878150489484,30.222909546990625,0.05460729844879508,1
2016-09-02,Seagrass,137,Mangrove,27.81739962725715,35.109248882947746,0.028372807948469525,1
2016-09-03,Starfish,412,Open Ocean,25.900632968428894,31.365786457304566,0.32601643739260056,0
2016-09-04,Seagrass,90,Coastal,29.12076649925987,34.78446404292171,0.28430637431624206,1
2016-09-05,Coral,301,Coastal,25.896707002898037,31.54756068800463,0.7140197478568716,0
2016-09-06,Dolphin,498,Open Ocean,29.374034182994457,30.278590866453783,0.1892806390049201,0
2016-09-07,Starfish,230,Mangrove,27.49998715764728,37.91682703952982,0.4562501054219381,0
2016-09-08,Coral,424,Mangrove,27.752229937064723,34.842507622569045,0.9027955925067286,1
2016-09-09,Seagrass,473,Open Ocean,24.01548351086219,31.69145666154868,0.11678731398686992,1
2016-09-10,Dolphin,208,Reef,21.580618678974233,31.9305556710733,0.6771612328817338,1
2016-09-11,Coral,259,Coastal,26.686965556662326,34.15152749442254,0.6360425662836547,1
2016-09-12,Crab,448,Reef,20.031712437586254,31.320375653346034,0.7956080208056295,1
2016-09-13,Starfish,275,Coastal,24.00597167763315,31.537164530542352,0.72221969944026,1
2016-09-14,Starfish,452,Mangrove,29.783573317209463,32.08278739342214,0.591069488953332,0
2016-09-15,Turtle,335,Open Ocean,18.573482131884003,34.52837752468983,0.14689351653073557,1
2016-09-16,Turtle,369,Coastal,30.12207298558986,36.03390064119312,0.05692267578907828,1
2016-09-17,Turtle,230,Mangrove,18.45150450930669,31.06381830371008,0.1382917405614813,1
2016-09-18,Coral,304,Mangrove,20.509290481001884,31.81149244755457,0.32022610776349747,1
2016-09-19,Coral,469,Mangrove,21.92629579778542,35.93500790980342,0.22845270175532184,1
2016-09-20,Shark,175,Reef,24.765468160034494,33.51021843157264,0.33008821009631617,1
2016-09-21,Coral,130,Coastal,21.259693751028994,31.820760175298016,0.38529508543707913,1
2016-09-22,Dolphin,473,Mangrove,18.97929803981854,33.655617081304015,0.6104511448326488,1
2016-09-23,Shark,261,Reef,29.39288344281083,36.06154660816987,0.4478564160318198,1
2016-09-24,Coral,395,Open Ocean,30.98541263406048,34.25051747832014,0.550777343874836,0
2016-09-25,Shark,488,Open Ocean,30.269512151165905,32.058126614044355,0.7307032620032959,1
2016-09-26,Crab,331,Coastal,30.125706499027693,33.37997256367919,0.5557959306233428,1
2016-09-27,Crab,424,Mangrove,24.826121407690067,32.13067256444139,0.10685519566312629,1
2016-09-28,Shark,338,Mangrove,19.039563739398986,36.78724725239904,0.42013529219216383,1
2016-09-29,Turtle,405,Open Ocean,25.524437392204167,35.23904255963102,0.1420306560104706,0
2016-09-30,Starfish,246,Coastal,31.15990485592653,30.148139463920582,0.7702616854334271,1
2016-10-01,Crab,184,Mangrove,28.588703436095635,36.52101937800792,0.4465649516985627,1
2016-10-02,Dolphin,358,Open Ocean,19.505363410025545,36.415961745516654,0.9574866950482678,1
2016-10-03,Starfish,377,Mangrove,19.692056843720803,32.19312876220175,0.22387392967025732,1
2016-10-04,Coral,231,Reef,22.90806473396958,30.61221072482375,0.4911030309633744,1
2016-10-05,Turtle,454,Open Ocean,31.8602917457842,37.739254559133514,0.07682274784123166,1
2016-10-06,Coral,217,Reef,18.675317032483935,36.03129455100795,0.9178997181789446,0
2016-10-07,Seagrass,312,Coastal,19.418612520419586,37.29455968913944,0.24186539421314257,0
2016-10-08,Dolphin,78,Coastal,21.81073370258419,32.475613719314794,0.7570094549147482,0
2016-10-09,Coral,446,Mangrove,18.562081719535495,37.294901455353894,0.5763964303902969,0
2016-10-10,Crab,19,Reef,28.474989519865282,36.64747637093681,0.019427352401339748,0
2016-10-11,Coral,433,Coastal,23.900328337988057,32.900381931796375,0.9652466989329809,0
2016-10-12,Dolphin,366,Open Ocean,26.398136364148236,32.21420278521949,0.939732709463277,0
2016-10-13,Coral,393,Reef,24.516611855428735,37.15864883403454,0.7732772359059146,1
2016-10-14,Coral,450,Coastal,19.277897103178905,35.478943538195416,0.9526204762829189,0
2016-10-15,Dolphin,480,Open Ocean,20.865968529171617,37.8390001314176,0.7206642506259425,0
2016-10-16,Crab,363,Mangrove,22.401190337101045,30.617715461275075,0.2984444889239699,0
2016-10-17,Seagrass,110,Mangrove,25.338995301345843,36.854449934084286,0.42182599278223276,0
2016-10-18,Turtle,390,Coastal,22.695659216452146,37.13101842600565,0.17808567525433894,1
2016-10-19,Shark,286,Coastal,23.44165374653156,32.68865345776919,0.8582057898903105,0
2016-10-20,Dolphin,262,Coastal,29.14170086055566,34.53802590417023,0.42008296380131005,0
2016-10-21,Seagrass,128,Open Ocean,19.655467265063017,37.86035303532749,0.09337620252857404,0
2016-10-22,Starfish,128,Open Ocean,20.85854167424406,37.95389411979385,0.34778329238428685,1
2016-10-23,Dolphin,20,Reef,18.655373215934553,30.90050116923949,0.3200200710258172,0
2016-10-24,Coral,362,Coastal,27.498207947267097,35.785404335140164,0.8679683449452954,1
2016-10-25,Seagrass,254,Open Ocean,19.26219212707078,33.29386491581267,0.06709347836687296,1
2016-10-26,Seagrass,215,Mangrove,21.380349015294193,34.450741176644364,0.738986677696213,0
2016-10-27,Turtle,162,Reef,26.11894862659756,31.794750291872788,0.09584170391350832,0
2016-10-28,Coral,44,Open Ocean,20.159485553090008,37.79337950128847,0.609910276959331,0
2016-10-29,Shark,468,Reef,31.936111077603286,35.897208501050734,0.3332532431006304,0
2016-10-30,Seagrass,280,Coastal,25.014838835338974,36.703052382158326,0.2120052032046379,1
2016-10-31,Starfish,348,Mangrove,23.689869871140708,32.791749635064775,0.5662648580004638,0
2016-11-01,Turtle,203,Coastal,30.570432670608348,35.355159729988614,0.8303329084187816,1
2016-11-02,Starfish,33,Mangrove,31.388920459750864,34.72606787194964,0.34905111123616894,1
2016-11-03,Coral,248,Open Ocean,28.33622492443103,33.623234397734045,0.73096414468077,0
2016-11-04,Crab,96,Reef,25.8668397339908,31.595048353008377,0.3951525783727048,0
2016-11-05,Dolphin,250,Open Ocean,18.55710496107554,37.515447746880085,0.023031868543868073,1
2016-11-06,Seagrass,383,Reef,21.238526567132602,31.009725006898933,0.07875157264441446,1
2016-11-07,Turtle,358,Open Ocean,18.355602189985866,35.14311721913317,0.43948693169996855,1
2016-11-08,Seagrass,366,Coastal,28.868279443973883,36.24876997002956,0.4729807734567557,0
2016-11-09,Starfish,201,Mangrove,30.305352648141316,35.21902008468996,0.7363512706609956,0
2016-11-10,Dolphin,119,Coastal,18.94891548556349,36.991177368444085,0.7240515801539642,1
2016-11-11,Dolphin,380,Open Ocean,24.73790236785322,33.368259487676916,0.8980969792409685,1
2016-11-12,Seagrass,254,Coastal,29.83365831879345,30.46143522162625,0.2824663835311627,1
2016-11-13,Turtle,296,Open Ocean,21.539096822020944,36.87404386675659,0.3381957995687844,1
2016-11-14,Dolphin,462,Coastal,22.54391651576174,32.676455593530164,0.6963801312606503,0
2016-11-15,Turtle,305,Reef,24.376069526610525,35.748850653598964,0.12459991876989218,0
2016-11-16,Shark,372,Coastal,30.37812400909017,33.62418861532318,0.8412124876578235,0
2016-11-17,Starfish,262,Mangrove,29.657340863470647,31.137499342940075,0.34480875652939547,1
2016-11-18,Coral,284,Open Ocean,22.37025534292222,32.4110527997209,0.16219490356417288,1
2016-11-19,Starfish,219,Mangrove,29.40484381011634,36.753537629351584,0.43501561792481236,1
2016-11-20,Coral,253,Open Ocean,18.194517085194597,37.00858822846372,0.4252954814072384,0
2016-11-21,Starfish,131,Coastal,23.79233127552287,34.73052141460774,0.4614006444413724,0
2016-11-22,Shark,298,Mangrove,25.822765963621286,32.088585173090586,0.09254651061453345,0
2016-11-23,Turtle,128,Mangrove,18.113512016508256,34.88710959779837,0.07383529452952975,1
2016-11-24,Coral,145,Open Ocean,26.8479401151398,37.817839347021874,0.8795993496203601,1
2016-11-25,Shark,401,Open Ocean,19.441875001140968,30.593922690438035,0.3921906532600742,1
2016-11-26,Coral,123,Reef,31.602352856238234,37.03705259441179,0.07428489333910859,0
2016-11-27,Seagrass,102,Reef,30.071659889386858,32.88437660395458,0.7561597701523483,1
2016-11-28,Turtle,107,Mangrove,28.129950892672635,30.575879129121873,0.09068430758582047,1
2016-11-29,Shark,247,Coastal,20.015775515061705,32.85849100237936,0.8646769536500725,1
2016-11-30,Coral,106,Open Ocean,24.0642340266671,35.16576244007972,0.05906252662531419,1
2016-12-01,Crab,15,Open Ocean,19.206282552177004,33.13933107563862,0.22891370132725175,1
2016-12-02,Shark,110,Mangrove,23.48258609146092,34.132092167292456,0.7858336626940869,1
2016-12-03,Coral,385,Open Ocean,29.811503293179364,32.79637124492588,0.8228858450577652,0
2016-12-04,Seagrass,482,Mangrove,19.31102245613075,35.52299106256616,0.8479465764461844,0
2016-12-05,Seagrass,462,Reef,27.58884255102761,37.990827571051774,0.6420074474153571,1
2016-12-06,Starfish,365,Reef,21.198199905233118,30.713990541985936,0.487710740939032,0
2016-12-07,Dolphin,266,Reef,31.64355274257364,30.08171419482602,0.6959529970449484,0
2016-12-08,Coral,356,Reef,29.10927326590172,36.07071211280732,0.6909035464651015,0
2016-12-09,Seagrass,458,Mangrove,23.202378251577848,37.63177120453896,0.3622400672985455,0
2016-12-10,Starfish,445,Reef,18.034071979765685,37.48601828287122,0.33311512456856707,1
2016-12-11,Crab,187,Coastal,22.51120900220246,37.6046766246388,0.20937638752048748,1
2016-12-12,Starfish,197,Reef,22.45384407828341,36.28497885333712,0.6537729309675494,1
2016-12-13,Shark,360,Coastal,24.953741904500248,32.978239146381895,0.6272521209567375,0
2016-12-14,Starfish,250,Reef,30.075096448141828,32.08925001034679,0.40543631552949755,1
2016-12-15,Turtle,232,Coastal,23.67620914445643,32.49226583887728,0.05665831607565375,0
2016-12-16,Dolphin,304,Reef,24.2814991676046,31.175796353691158,0.7265781878451135,0
2016-12-17,Turtle,485,Coastal,26.79610131789258,35.72898827112041,0.7116598678781516,1
2016-12-18,Crab,239,Coastal,23.312860941730225,31.009865341784124,0.7113101050341529,1
2016-12-19,Starfish,169,Coastal,26.55621151401629,34.464262267841086,0.5672197010406719,0
2016-12-20,Shark,72,Coastal,19.03299266743954,36.68769914549054,0.6266944232931265,0
2016-12-21,Coral,275,Mangrove,31.76777274411599,32.78975499990946,0.6270162185912044,1
2016-12-22,Starfish,471,Reef,31.056773952476746,37.77383480299752,0.29071595801054495,1
2016-12-23,Coral,451,Reef,25.982699018719693,32.26695402412798,0.4326712401229661,1
2016-12-24,Coral,100,Reef,26.43743869622944,36.76248844200022,0.9569418365317108,0
2016-12-25,Coral,225,Open Ocean,25.38072250411783,30.223416504196347,0.24809558748065308,1
