date,sst,salinity,ph,chlorophyll,oxygen,latitude,longitude
14-03-2014,30.98535009,34.7660362,8.286758047,3.303901969,5.568144803,23.74257183,53.40007075
15-03-2014,24.60935318,31.1870239,8.226114595,2.195625362,7.673374362,19.66637444,48.97331518
16-03-2014,29.61100777,35.39286125,8.025483242,0.386246266,8.923390245,-21.45113258,65.42242313
17-03-2014,21.46047633,30.41678774,7.937148734,0.298489738,6.384006194,24.63692805,84.86627776
18-03-2014,28.75844812,35.87118891,7.917388364,3.361533142,5.866014825,6.470859672,111.7938202
19-03-2014,26.83323266,33.59520781,8.197924339,1.317688928,8.81960207,-25.89917461,32.37482249
20-03-2014,29.56588085,31.57713427,7.874635175,2.926247237,7.311376858,5.57405599,69.52572518
21-03-2014,22.67012036,37.22965292,7.827315762,1.255499621,7.493884014,14.30227761,64.336293
22-03-2014,31.87167061,34.82171691,7.808606665,2.408356077,7.181378994,-13.32063632,82.68637837
23-03-2014,23.83174459,33.64087081,7.895763003,0.979637564,8.493383287,26.34704312,68.90975262
24-03-2014,25.50781607,32.99413678,8.229919712,0.844000848,5.411250417,-5.523649882,113.6778913
25-03-2014,22.66344197,35.84851652,7.960170009,1.023875427,7.809871331,-3.454398321,60.41431653
26-03-2014,23.82482858,36.93574358,7.867578746,3.133099455,8.436147945,-5.858541709,100.9069723
27-03-2014,31.63460561,32.44957869,8.398285888,3.058084823,7.701137886,-25.38436404,55.34383975
28-03-2014,25.20071457,33.15874375,7.850485535,1.451367726,5.114009434,27.1957689,61.73669211
29-03-2014,20.7284092,32.81957216,7.902197372,2.052185362,8.44616541,-6.165593534,77.85143332
30-03-2014,25.8882329,36.3824952,8.289057992,3.045067433,6.104174343,8.072505568,95.57576905
31-03-2014,30.38532072,36.8554332,8.10592813,0.334626909,7.345535304,25.10377718,39.45283815
01-04-2014,27.68591859,35.04351845,8.387726294,0.260134338,8.646151946,21.97234732,82.60819727
02-04-2014,25.86003496,32.0776543,7.950930473,2.419466412,5.208709039,11.45562641,48.8738168
03-04-2014,31.07472247,36.51909864,7.871947881,2.330510485,4.363049937,-24.42063108,38.12627017
04-04-2014,25.95972316,33.83948177,8.170474833,2.118058843,6.579334374,-3.84343831,70.91178489
05-04-2014,20.52054117,32.50650109,7.882562928,0.557000319,5.787919482,4.525312729,46.62708462
06-04-2014,24.73130416,32.8839786,8.285139751,1.814505837,7.301884182,-1.575827557,45.23243098
07-04-2014,30.92154246,35.92742227,8.371077729,3.286120074,4.389887956,20.00736427,58.52231356
08-04-2014,21.30687129,31.75822403,7.851314082,1.222091684,8.615936297,-13.55714513,50.24472857
09-04-2014,27.40440846,30.24481083,7.906742477,1.78839358,8.785737369,14.18226265,33.82345193
10-04-2014,25.86943307,34.1281076,8.235160867,2.792255891,5.768092628,-15.17320076,33.75337057
11-04-2014,28.46511326,32.96429362,8.303048596,2.351503716,4.213166516,28.63297408,42.46555205
12-04-2014,22.20184468,35.80956089,8.177692277,2.537576557,5.321478056,-15.13446038,46.10886649
13-04-2014,31.60358941,35.73879998,8.324803235,1.742341855,4.303368781,21.38028657,61.56271659
14-04-2014,28.5552051,34.36695858,7.994541161,0.410426901,5.735264058,-27.7419048,38.94936133
15-04-2014,24.56815356,36.61823718,7.997489426,0.265152295,4.239635309,-24.99106371,71.37084756
16-04-2014,22.28311828,30.27854618,7.929282123,1.621079213,4.429032216,21.85902631,119.9127186
17-04-2014,20.90878334,35.54988386,8.280608535,2.712669941,6.131643643,9.232380647,94.32394819
18-04-2014,20.37620437,32.10902683,8.369010187,3.218087516,4.584329348,-26.29262027,42.62712357
19-04-2014,20.87587924,30.53112772,8.181929269,2.604770875,7.518001606,15.39078744,99.36373412
20-04-2014,30.60114158,35.50447379,8.113304025,0.28205586,4.638779502,-12.99470762,113.5339866
21-04-2014,29.20967454,35.25882067,8.108333259,1.63344236,6.433122251,-10.69174212,100.5610501
22-04-2014,21.49573438,33.36304069,7.809206356,1.656826727,4.355816042,24.99037791,63.22200025
23-04-2014,30.29314902,37.26159723,8.275860175,0.920859605,7.123497502,-27.86449237,91.56835017
24-04-2014,25.44944906,33.6537696,7.99889039,0.736691568,6.335363769,4.721903086,104.6578495
25-04-2014,30.52729681,35.19255839,8.331508784,2.389745464,7.788060717,18.36558156,43.54675552
26-04-2014,26.35580241,32.65314316,8.281790462,3.418496946,4.171372545,-29.64188686,86.14607008
27-04-2014,24.1595191,37.90829019,8.239782716,1.09166813,7.980267773,22.8486069,52.96728005
28-04-2014,21.7258069,31.08196285,8.180618479,3.454531314,6.304177861,11.94039758,102.513154
29-04-2014,25.11571117,33.8271644,8.167741039,0.932447133,7.880498249,10.8061746,73.85026527
30-04-2014,21.35060766,35.59593759,7.810854839,0.592712621,8.072506531,-6.767978904,109.5334217
01-05-2014,26.86962074,36.06282254,7.903635968,2.978953006,6.494391956,-17.71899084,58.95351938
02-05-2014,29.87771373,32.98529321,8.028161794,2.734665757,4.969167461,12.36313349,76.32116349
03-05-2014,24.48183529,36.74943865,7.913189857,2.842215608,8.571068093,27.63671721,36.34451039
04-05-2014,23.17709946,35.72745057,7.931364609,3.492299013,6.795997666,-15.14293974,40.47407644
05-05-2014,22.9107577,36.16933764,7.925968813,2.502086774,5.035918685,-24.87115352,51.83256764
06-05-2014,20.79424971,33.91379755,7.959438693,1.081995628,6.536861923,-28.34899176,112.8370875
07-05-2014,27.94440561,34.3771164,7.880383107,2.583928142,7.607902078,23.39649515,65.6500596
08-05-2014,22.38222114,30.26347412,8.386219471,3.459526731,4.903706264,11.39438228,48.28182057
09-05-2014,29.73238039,34.05412708,7.994032128,3.04546188,6.831886442,-6.06174839,118.2728413
10-05-2014,28.80771312,30.13238863,8.324479924,0.717026564,7.641398102,-18.12337103,49.23219086
11-05-2014,28.73474689,37.15521417,7.812329723,0.745211697,5.400527203,-3.777834978,73.26478669
12-05-2014,29.02443503,36.26471188,8.178632015,1.823915688,4.745285492,-28.23952938,104.0177905
13-05-2014,21.42744261,34.67172587,8.264553732,2.016637815,5.765375206,12.97349491,46.14465804
14-05-2014,28.17095015,31.92412075,8.167691649,3.274253866,7.956858899,18.12629051,109.0712448
15-05-2014,20.26950158,32.97380114,8.101701529,1.719958707,8.660995419,28.1302606,101.3464084
16-05-2014,21.73373225,32.25610091,8.346620522,1.892487207,6.930301512,1.557335581,112.9125176
17-05-2014,23.63721835,34.81914666,7.859454618,2.615051763,5.307760072,25.47556628,79.22576936
18-05-2014,26.39752433,31.04041497,8.319508471,1.985077007,5.506967244,-16.26000481,74.79641973
19-05-2014,25.47441265,35.15678713,8.322928007,1.587747032,5.112361931,-1.350460252,98.66998769
20-05-2014,30.96663363,34.73563919,8.368911667,2.38068846,4.058263002,-12.04326983,96.2194006
21-05-2014,28.96370769,37.20539683,8.252313926,2.851612344,5.312214392,19.84382322,56.34207029
22-05-2014,20.35393962,33.60940578,7.811389142,0.686421911,6.769483267,25.42731533,107.615524
23-05-2014,25.31850074,31.19861214,7.915678769,2.015781699,8.87798265,-19.5024181,64.76617223
24-05-2014,23.40383586,32.76016065,8.153218108,1.009868949,8.002068172,11.14090299,59.69083591
25-05-2014,30.3476286,33.73221936,8.251366313,0.240613755,8.423688515,10.90088733,111.7515292
26-05-2014,28.68656604,33.63562633,8.291105667,2.694974993,5.975381659,29.72610354,57.08647904
27-05-2014,26.78587518,33.08859794,7.86044358,2.90485207,6.410379351,11.67499089,49.37148324
28-05-2014,25.58329602,37.66606594,8.330411166,2.46555937,5.056309358,5.306932599,111.0666427
29-05-2014,23.40380971,34.32190373,7.896066287,2.277439607,4.205662105,-7.727720956,81.74259472
30-05-2014,21.64748063,32.30836584,8.29451926,2.72045697,4.905144686,-17.43797787,82.16979349
31-05-2014,23.52398408,36.80862355,8.132352961,2.308229125,7.659998433,-3.025976815,103.8218375
01-06-2014,23.64588341,37.61825452,7.990835979,1.23084151,5.2255753,-20.96922519,59.12500369
02-06-2014,23.01345374,34.86713429,8.289841195,2.079880028,7.19367921,20.99299268,111.9187735
03-06-2014,25.42520608,37.86389306,7.923919859,2.629031504,5.812977519,2.912459963,36.09621805
04-06-2014,24.41465433,37.51367,7.844660493,3.326116227,8.419820884,-17.7052685,61.32381183
05-06-2014,26.87398603,32.51859415,7.974324551,1.392654723,7.461729256,-3.135879004,59.82250609
06-06-2014,27.6777165,36.78821032,8.376175782,0.957652509,6.746798645,22.33379899,110.0575933
07-06-2014,20.91327163,33.97564004,7.811137234,3.340249614,8.329928488,-22.37621604,80.80311636
08-06-2014,30.54194163,37.09368776,7.962743396,3.030048387,4.509839439,-3.50255325,63.24646395
09-06-2014,27.12575832,36.36198624,8.052851098,1.325192122,8.744401473,21.41912247,55.64416116
10-06-2014,23.51689922,33.66848388,7.986827973,0.459574282,8.236205704,11.3325227,78.00607891
11-06-2014,21.00247382,30.7013839,7.832778886,2.626168005,7.699679403,-23.54740227,91.09192559
12-06-2014,25.89421879,35.12196619,7.831025343,1.85892309,5.704873556,-18.36313298,42.26670037
13-06-2014,21.9892714,30.0274581,7.964609922,0.777530369,8.688069781,18.94023188,57.85105467
14-06-2014,26.50755794,35.26105524,8.226939684,1.13206659,4.427063545,15.51996887,107.3172703
15-06-2014,23.41760021,32.74761098,8.197808878,1.780689413,4.718208208,-8.863556918,57.86861215
16-06-2014,25.71088676,33.33634733,8.197471755,3.377600905,6.064183628,15.31450269,38.06627017
17-06-2014,24.49219948,36.65749452,7.968605283,1.515867107,4.25593942,0.546890335,90.573438
18-06-2014,25.26098825,37.84593022,8.176137415,1.806232459,4.532424825,13.41700549,115.8763636
19-06-2014,21.06627755,31.21963272,7.890681732,1.19407122,4.148954005,-4.95227497,78.60318299
20-06-2014,27.79009523,32.64123684,8.147559875,0.354211644,4.440691252,-23.18437784,79.19045855
21-06-2014,23.16449413,34.78968115,7.877681999,3.227903836,6.385914012,12.41099673,115.6474869
22-06-2014,30.04442636,37.72405,8.204374187,3.325513164,7.550058933,27.84048204,30.84329146
23-06-2014,22.96909996,31.66761767,8.059880902,3.338642058,8.505058002,3.402046563,32.9701032
24-06-2014,23.44446247,33.40320563,8.100699651,1.185263882,6.7116272,5.436224172,79.43436686
25-06-2014,20.90074448,35.53321287,8.073640622,1.864647473,4.016913991,13.6611847,102.3549627
26-06-2014,28.31934164,30.41814413,8.187579547,2.617904607,8.173072157,-16.15909201,38.16174573
27-06-2014,21.25343459,30.94434595,7.882248214,2.726311748,6.436033429,15.69593071,80.92928947
28-06-2014,31.90293714,35.42530093,7.806164419,1.91119079,6.784343959,-17.84130224,88.44587421
29-06-2014,30.2242005,32.98880288,8.244225073,2.162905652,4.078519556,15.16573959,75.41446485
30-06-2014,25.91869737,30.95416276,8.181761249,0.398548113,7.272234026,-24.30455048,74.10577355
01-07-2014,22.87850764,33.68741117,8.154216833,0.390690284,8.837898044,18.72378095,40.67282233
02-07-2014,20.99699134,31.39216786,8.033698437,2.21294327,7.79662421,25.11631034,99.97179204
03-07-2014,20.88819562,37.52778914,8.196330054,0.519590639,7.617479661,26.28720909,101.4051903
04-07-2014,20.13858995,32.87357679,7.963868575,2.404831124,7.056734026,-5.19113916,67.77130811
05-07-2014,26.49730026,35.33709063,7.814206826,3.142884919,4.687188695,22.46322247,62.0978062
06-07-2014,23.1465728,35.71019022,8.331632534,3.022231052,7.82348206,-1.149131359,57.63154986
07-07-2014,25.39899048,35.39097431,8.345992061,1.957314455,7.787378665,-0.031704787,99.87818114
08-07-2014,27.58219441,35.63202844,8.023137424,0.879953663,5.334641295,14.516368,104.5300155
09-07-2014,27.6152845,35.43002883,8.206899603,0.402597233,7.201036802,-6.196958758,89.06396291
10-07-2014,25.53564339,33.96091293,7.924961343,3.423191768,6.461735223,13.90387363,33.29028608
11-07-2014,22.45086826,36.95737606,8.299287957,2.564384902,6.929247361,8.993734149,106.7379443
12-07-2014,30.6680458,31.06093026,8.241047928,2.41062473,8.169477566,-28.08651096,66.063197
13-07-2014,21.16916087,35.99237409,8.294074271,3.380698713,6.959937431,-3.556287447,66.57122752
14-07-2014,24.66312278,32.77706811,8.22649275,2.152547715,8.563535331,-10.35742958,108.1118769
15-07-2014,29.47678768,36.03976651,7.849489177,2.831288819,8.886842056,-23.90386016,103.7938953
16-07-2014,26.01020304,35.82069621,8.136909561,1.660877462,5.569602551,21.53865251,30.90989038
17-07-2014,23.37237663,30.56808222,7.9592324,2.185221663,4.970673677,29.99204341,68.07279536
18-07-2014,29.69146724,36.95559918,7.944976869,1.970198169,8.763417629,17.57577414,113.6441717
19-07-2014,29.53208253,35.85489222,8.181326472,0.911904975,8.136158982,12.11981458,97.24353402
20-07-2014,26.37821393,33.16441029,8.212258992,1.013612383,8.339763868,-14.79008596,59.96399863
21-07-2014,23.60471376,33.19969889,7.907943587,1.000802999,6.326354812,-12.10535335,48.10852247
22-07-2014,29.9685007,30.9840262,8.087449567,0.159252943,5.735985939,-10.62665367,117.9168079
23-07-2014,21.90043583,37.69355476,7.836172042,3.224309979,5.322937026,5.795433039,104.459248
24-07-2014,30.9023473,30.12313605,8.144215139,1.637425223,7.84320823,0.963342178,107.2498983
25-07-2014,28.16061229,35.26563807,8.295224906,1.339696896,7.066339122,29.98938632,66.46274036
26-07-2014,20.58939904,34.98830432,8.27194433,0.465239284,5.486098716,-1.974537785,91.58905488
27-07-2014,31.49626055,35.54475976,7.952657302,0.583655976,8.383133964,-18.84127618,61.59274947
28-07-2014,28.36482298,33.23165669,8.346535421,1.405489026,6.352359027,1.654674584,73.73528711
29-07-2014,28.45717437,34.24382432,8.17481263,2.293149301,4.029740014,19.57538602,34.03264364
30-07-2014,22.35823203,32.38138281,8.186143673,3.452975386,5.796397344,14.66516246,95.74827887
31-07-2014,26.62825987,33.81702452,8.280153564,0.15714856,8.96216959,20.53115526,103.1220077
01-08-2014,30.07542151,35.11982421,7.89458979,0.566384388,5.777563576,2.654739137,99.7300007
02-08-2014,28.5915377,33.00052612,7.906829623,1.776383785,8.484362852,9.974577574,72.77174519
03-08-2014,21.80210668,34.34450973,7.868632501,2.207317314,4.874520078,-21.64946192,82.47086802
04-08-2014,23.68516891,36.6974327,8.038080936,3.027755774,6.136405819,7.573429934,37.10022586
05-08-2014,20.9873127,32.96419431,8.231270883,3.224382543,7.034535838,-4.598921198,81.33263623
06-08-2014,21.65036269,32.12216333,8.218069756,2.875273183,6.729896508,10.28394891,35.64472744
07-08-2014,24.22186187,35.4143055,8.064617545,1.565648638,7.252853939,-8.778338136,63.55981795
08-08-2014,24.20584512,35.89572727,8.243906682,0.575652905,6.593466448,6.525616709,90.63285389
09-08-2014,31.18136385,34.20791707,8.333218516,0.225200369,4.235433639,-17.98308973,118.4612849
10-08-2014,22.64593705,32.36942476,8.309832092,2.280835775,5.713479377,-4.263229668,118.5432064
11-08-2014,30.53568856,36.99176475,7.943262319,3.488938334,6.688778562,-24.12546208,96.45641693
12-08-2014,30.37059011,36.15014874,8.124217431,2.109666301,6.607501585,25.87817507,50.25114917
13-08-2014,25.78202339,36.47223593,8.234831926,0.73838423,7.454842853,-5.042601482,44.97867717
14-08-2014,29.89741247,34.35466688,8.384151733,2.394743776,5.412136093,7.911113705,86.28961982
15-08-2014,28.03907273,37.59111612,8.359535255,1.149972046,5.379222688,-27.61985556,110.0266353
16-08-2014,22.07746163,31.07084465,7.854484224,1.408533037,6.486674901,1.631927725,111.5998234
17-08-2014,22.28042435,35.91411552,8.260695423,3.156491146,4.669633855,18.2798895,109.0797873
18-08-2014,22.74637079,35.17011169,8.220058102,3.412084984,4.181478728,-17.10086419,90.02942368
19-08-2014,29.15267395,35.36868789,8.343130567,3.252800694,4.335979401,-11.70350613,40.67193831
20-08-2014,25.17594812,31.06059527,7.840073955,0.132615433,4.809387168,-28.70116037,104.5472652
21-08-2014,21.20475033,30.31642909,8.258797033,1.897218887,6.69372309,7.08856932,105.9767078
22-08-2014,30.29118469,33.06285029,7.905018008,3.135464198,5.201768007,-24.73505354,67.64556513
23-08-2014,24.89054432,34.82916861,8.343485671,0.286828526,6.30869345,-3.124668081,110.2499407
24-08-2014,22.74859594,34.12962747,8.32836921,2.186675679,4.928164592,-11.17167364,46.97660705
25-08-2014,24.54526938,31.63333339,7.917325731,1.488692923,5.303290984,20.71329578,73.06688041
26-08-2014,26.44831491,33.97609652,8.265252907,0.430650556,8.377528058,-20.45715192,69.9202794
27-08-2014,27.32481844,35.2392171,8.097200323,0.178530082,6.950820798,20.852184,69.79861147
28-08-2014,26.06539603,37.35837503,7.936217945,2.700605706,6.8542266,21.03730251,30.80457612
29-08-2014,20.07413974,37.47143345,8.206186431,2.255677584,5.374225382,-3.705842989,96.91187828
30-08-2014,27.9766864,32.88388229,8.06164934,1.151213588,7.162436456,24.66163971,111.0688318
31-08-2014,26.95854175,34.83800467,8.11269687,1.445030155,7.867007884,29.02190401,36.54969882
01-09-2014,20.72741995,37.72837923,8.241538826,0.936829551,8.048121724,-14.84729614,87.97500219
02-09-2014,26.86158647,30.0749224,8.225697229,0.835554448,6.511824623,-29.58951267,103.7573818
03-09-2014,24.67122321,33.92583673,7.933135398,2.666729676,5.81495751,-13.41497493,76.96662896
04-09-2014,26.74418447,34.27883986,8.187140069,2.535445804,4.625102317,-13.67122076,62.52710173
05-09-2014,31.1134669,34.74644573,8.392422218,2.491206894,7.097956482,21.16197701,87.7607732
06-09-2014,22.57165631,33.28065522,8.21279759,2.841697465,6.029559101,-20.18046016,40.24462324
07-09-2014,22.10509056,32.92594705,8.175727723,0.158653808,5.505016209,-15.989921,94.301618
08-09-2014,30.38860287,33.77542534,8.388575211,0.180738177,8.061361169,-27.21053111,44.81573777
09-09-2014,30.81548551,36.18254951,7.856593249,0.432154733,8.415483887,-1.856028145,54.23081692
10-09-2014,30.83824295,31.07291891,7.914223142,1.861173744,8.323711742,23.30641645,75.18272097
11-09-2014,29.99068558,32.87323209,8.187869108,2.435619034,5.362929792,-13.85266163,68.69234983
12-09-2014,27.40590758,32.62918755,8.095130603,3.145416827,5.363152469,-16.03860555,68.57811905
13-09-2014,28.72575222,33.28873892,8.053134221,0.992846353,6.147533221,-24.03548549,45.76236576
14-09-2014,20.46916237,35.24532349,8.390853611,1.774085402,6.740386115,8.945680465,93.38755601
15-09-2014,22.4493169,30.54211685,8.392936573,3.228700027,8.194217058,-22.6468753,47.91313788
16-09-2014,23.17615856,33.5889076,8.396702209,1.67555046,5.729299825,-12.07430059,35.23154201
17-09-2014,31.92112308,36.91236817,8.398582735,2.986418742,6.522323046,-3.150178939,114.8451528
18-09-2014,31.14546126,34.0339219,7.888913647,2.546423916,6.782064217,-27.57975656,31.04121039
19-09-2014,22.84322408,37.69330561,8.234860125,1.595875616,5.15730263,-17.30989707,60.10324599
20-09-2014,21.68993827,33.78572859,7.888877837,1.959732629,8.58829184,20.6682583,69.32846915
21-09-2014,25.34686716,33.22065642,8.371791667,1.780636691,7.167488656,25.11306736,65.89688682
22-09-2014,30.57737802,32.3289776,8.018590379,1.735667502,5.840305606,-14.83461654,48.38920801
23-09-2014,23.57672862,35.1977382,8.124030936,2.71373677,6.103108282,-3.982160455,79.67761586
24-09-2014,29.97972352,30.36501837,7.85455233,3.04551905,4.772519758,10.63371933,31.05585744
25-09-2014,21.9325829,37.26177641,7.836074636,1.156039836,8.50542583,-13.34981776,81.12145801
26-09-2014,21.82619475,34.99686426,8.286439111,1.853577651,5.187801931,-16.6193409,61.6077682
27-09-2014,26.60832664,32.42088993,8.177512986,2.781260869,4.394250756,-9.066385763,94.80838441
28-09-2014,21.41474391,36.5748872,8.11111328,1.436116203,8.508421295,0.035138839,111.5460789
29-09-2014,31.949383,36.41033594,7.869755495,0.248595269,7.053968011,-9.905198053,74.83411985
30-09-2014,23.87002028,34.18347599,8.273557384,3.491192465,5.745997989,5.992426377,82.04811579
01-10-2014,20.11067698,30.53178133,8.051634776,2.771670386,6.511268655,-10.05128919,56.71855252
02-10-2014,24.53428694,34.60098555,7.924448374,1.769776775,5.759414558,-5.908708096,47.27044974
03-10-2014,24.31627205,32.93902176,8.239450333,1.281123874,7.53850201,6.587457169,92.03533866
04-10-2014,26.25680866,34.40769262,8.165858954,3.487495309,7.600291712,-10.24110213,68.75968079
05-10-2014,26.49040218,32.94268145,7.935113544,1.436560368,8.89402566,0.206016849,102.8420837
06-10-2014,22.82735146,33.57514477,8.121338162,3.195065953,7.742349945,15.65179138,106.5587533
07-10-2014,31.41286444,32.24375305,8.332032909,2.6866218,6.053059345,-29.26893524,42.68811229
08-10-2014,26.55754199,34.3350494,8.131449321,2.081249893,8.885454453,25.00886673,63.08673432
09-10-2014,24.4930663,34.39998098,7.944808175,2.732724821,5.158042224,26.49712766,50.68554941
10-10-2014,28.69138435,35.35122214,8.081840843,0.26972359,4.348217202,-9.509408007,91.82960563
11-10-2014,20.18395196,30.67935435,7.986035413,2.884092518,5.194368747,16.39570585,75.35903844
12-10-2014,28.44763187,32.89157394,7.89188197,0.488908897,6.444970669,9.08576573,108.1723356
13-10-2014,27.43094909,37.44264812,7.818962844,2.517898198,5.238573699,-12.38757751,105.7036922
14-10-2014,23.65801019,37.42618458,8.355086745,0.272123294,8.929014824,28.78562072,89.56750786
15-10-2014,27.32532532,37.98444231,8.284319382,2.260259396,4.152850251,14.27365357,54.37577444
16-10-2014,24.30444798,36.40889643,8.332239455,1.290741356,5.709333162,-27.83210942,108.4914721
17-10-2014,21.32665013,32.84281223,8.175198012,2.419157145,7.783426376,-23.88954224,70.87835278
18-10-2014,27.49974491,30.58480485,8.245919685,0.971324717,6.953234338,-22.60926432,52.48424269
19-10-2014,22.02522595,35.417937,8.194735849,2.514190484,7.09154906,3.221092274,66.25256549
20-10-2014,28.07857653,35.96223222,8.013634522,0.813346584,7.824405822,-17.17127812,57.15562078
21-10-2014,25.56450226,33.41051297,8.330130334,1.53833736,7.058034113,-15.20477635,116.8042447
22-10-2014,26.02299114,33.240706,7.990637966,2.976687816,5.452099911,-27.12550744,118.6919902
23-10-2014,21.57239172,36.00691612,8.398482705,1.548553055,4.994211171,11.95635027,75.60187412
24-10-2014,25.69133424,31.54159788,8.373499399,1.991122552,6.187313837,-6.6358675,65.59255111
25-10-2014,27.92261179,35.82330923,7.89835762,0.985332358,6.907631009,-16.71116522,114.0377381
26-10-2014,31.64841278,34.92081625,8.133319114,3.043295522,6.4143595,6.718752612,49.92890626
27-10-2014,20.4102567,37.58069184,7.908281661,1.779810263,7.915443604,-21.36830788,31.07352529
28-10-2014,28.39217837,31.23821111,7.826353436,0.570642064,6.260399146,8.719374231,51.81912497
29-10-2014,22.55347406,37.27661437,8.01709562,3.15741307,8.156640817,-20.64009707,100.5873341
30-10-2014,22.59332403,32.40290251,8.245822259,3.465878772,7.837076561,0.135288683,113.6569863
31-10-2014,28.84956462,32.98016388,7.893074632,3.012441208,5.606567392,15.64230274,78.23615513
01-11-2014,24.02983278,34.66044935,8.051007664,2.597949602,5.749985698,9.185494506,52.73701117
02-11-2014,25.48188003,37.37584287,8.110556387,1.64997574,8.96914738,-7.633196869,92.47313836
03-11-2014,31.10834735,37.94222746,8.147750178,2.190769164,4.847546031,-0.865725724,50.56996975
04-11-2014,20.10555033,32.87398784,8.390139545,0.279026927,4.20576364,-15.74065069,104.8129229
05-11-2014,23.10332807,37.60865401,8.149842228,2.565887299,4.715697918,-23.31853577,36.59130305
06-11-2014,22.65573858,32.86842357,7.852552448,3.125499921,6.288869952,-14.35745029,83.98064676
07-11-2014,21.3963296,34.70496604,8.034633146,0.680251277,8.929461635,-0.404005108,51.27728483
08-11-2014,30.02093723,35.41024296,8.039371625,2.094177862,8.689337104,18.08003244,50.42506976
09-11-2014,23.22486035,32.64879458,8.146257843,2.239865959,6.935411151,3.357270486,88.33775443
10-11-2014,31.64243815,32.90310056,8.128396813,3.13269655,7.135313198,7.219414991,95.98807679
11-11-2014,26.12072995,33.21300009,8.057593001,2.217109251,8.684462374,-5.406205927,63.31152787
12-11-2014,28.36037406,36.1063367,8.165622871,1.375822259,4.227539363,5.905457373,35.14346609
13-11-2014,21.22143671,37.84117042,7.940516294,1.955447325,6.356892055,-13.76515522,82.61226844
14-11-2014,28.51225608,31.89549431,8.309663284,2.037990732,7.783336148,22.18066751,117.6051776
15-11-2014,22.81957243,30.92876298,8.172979163,3.351724038,5.947237596,-15.804253,115.5666688
16-11-2014,29.18659612,34.23765824,8.096888921,2.874457294,4.41873039,-0.720115325,61.09969495
17-11-2014,31.35764664,33.31902442,8.119345592,0.749987187,7.913251579,26.93696736,94.27314349
18-11-2014,24.58907213,31.61876223,8.145999995,2.011397962,4.439741515,-6.364820326,90.71334851
19-11-2014,26.51945914,35.42523264,8.086413223,1.378227382,8.381449282,12.36267667,38.61139651
20-11-2014,24.0234617,34.97348791,8.344438787,1.017851157,7.775944481,8.555502382,57.23473423
21-11-2014,20.41331603,37.60048657,8.095680921,2.226687137,6.908838265,8.593285829,111.9031501
22-11-2014,20.94925,32.41143475,8.281828562,1.943470803,7.651158501,-0.02748412,32.73696234
23-11-2014,25.37201384,36.75763005,7.881601306,2.519287604,6.531893184,-16.06998634,65.15848982
24-11-2014,31.9962957,34.32453177,7.823399561,1.128516428,6.640112077,-17.7201813,60.07602082
25-11-2014,30.68261989,31.39457984,7.962488722,3.171356899,7.459862688,-9.044403025,82.46730554
26-11-2014,23.27314252,36.44596502,7.982581459,0.499231741,4.172612774,21.28041393,54.18652573
27-11-2014,31.43849605,36.77841199,8.360899038,1.669283097,6.716874752,15.7003047,86.80881773
28-11-2014,23.11742503,31.93494795,8.289279482,1.491862686,4.791149532,26.74521858,95.757722
29-11-2014,30.90081257,37.72531215,7.880422505,2.237705585,4.890918044,11.68076594,44.92052981
30-11-2014,22.10097787,31.9986423,8.326296841,1.961193412,8.477781164,-4.145511733,62.7281287
01-12-2014,31.18335243,30.11681732,7.957200862,2.095888628,6.461592964,-18.64411973,114.4670744
02-12-2014,22.71270787,37.05232324,8.086767964,2.806688284,7.467170359,-17.62252178,70.04009608
03-12-2014,21.40478663,32.83630618,7.828595312,2.274423793,4.329413499,-15.41868886,110.2038456
04-12-2014,26.87052165,37.69461868,7.971431685,2.377418163,7.618095202,-17.04432619,43.79842018
05-12-2014,23.13894086,33.67227538,7.823479119,1.965679598,6.977070603,-0.517424311,85.84349658
06-12-2014,21.53296004,30.82626021,8.253661247,0.124879702,5.98650518,-8.234067186,67.25299238
07-12-2014,24.95748254,30.66491064,8.061611837,1.331246693,4.517494015,-13.87537818,63.73820315
08-12-2014,31.32547199,32.77154262,8.164308176,0.434811855,5.173522149,-14.36866888,68.99746299
09-12-2014,31.09220722,33.68103919,8.313406679,1.577909689,5.303658409,-11.28375685,53.20765641
10-12-2014,20.2930107,32.20835874,7.983395342,1.587409504,4.526847594,-5.136508039,111.0584672
11-12-2014,27.67192236,36.88803011,8.25919562,1.350140196,6.634425803,11.33457416,32.8509969
12-12-2014,26.69431257,30.99790061,8.288946992,2.324837152,6.063488681,15.51081297,116.274022
13-12-2014,28.62619361,34.50627438,7.868190692,3.469761876,8.874171878,24.32104732,38.28250603
14-12-2014,24.44595679,35.28635308,8.018082478,0.368102169,7.514253549,4.630768903,88.10994753
15-12-2014,25.56305617,34.28492725,7.942006082,2.969492554,5.301254171,-24.86365223,79.32405909
16-12-2014,22.26591819,35.14791731,8.038360109,2.79834366,4.844897116,11.76178292,118.0004149
17-12-2014,28.41292061,31.09923576,8.390415856,1.614786524,7.540785053,-24.73427091,113.8965007
18-12-2014,29.94934397,36.04041993,8.138178322,3.218914976,5.30287325,-29.11343939,53.24073718
19-12-2014,21.66438758,35.97792155,8.263524454,0.664577574,6.738000591,-4.27994188,82.84720272
20-12-2014,22.91759253,36.05866163,8.175140592,2.777378786,8.360328005,-15.43829264,81.81346153
