date,species,catch_kg,water_temp,depth_m,vessel_id,fuel_used_l,location_zone
24-01-2012,Sardine,311.0867282,18.70590334,8.956384405,1041,193.7950174,Zone-A
25-01-2012,Anchovy,118.4681985,29.99553697,68.78658545,1003,172.5010294,Zone-A
26-01-2012,Mackerel,442.5338895,26.51447712,91.13484663,1031,22.5698101,Zone-B
27-01-2012,Sardine,476.1395379,24.79458584,114.7892114,1095,63.21529326,Zone-B
28-01-2012,Mackerel,208.9999501,19.26759994,52.35190445,1089,116.0610232,Zone-C
29-01-2012,Salmon,308.0295963,28.54059113,190.7299518,1028,131.7602513,Zone-C
30-01-2012,Tuna,293.9777269,24.18822398,76.18306525,1092,111.2090722,Zone-B
31-01-2012,Tuna,182.2367332,27.58962608,199.5407228,1026,98.57496664,Zone-A
01-02-2012,Sardine,359.2706279,20.64923613,117.6877458,1090,48.62775989,Zone-A
02-02-2012,Anchovy,166.9370292,27.66079077,13.86705784,1062,168.2189935,Zone-A
03-02-2012,Sardine,455.1031927,25.29322508,136.0093431,1066,141.8409511,Zone-C
04-02-2012,Anchovy,316.8084228,22.11845293,54.25719793,1022,176.1184446,Zone-A
05-02-2012,Sardine,302.7486736,23.11436257,59.53135711,1095,180.5438533,Zone-A
06-02-2012,Anchovy,388.0153099,23.56076011,77.32924445,1075,129.0661265,Zone-B
07-02-2012,Tuna,160.0041269,18.97449098,167.3067743,1064,133.8059815,Zone-C
08-02-2012,Tuna,395.8170138,26.03638711,190.0482256,1083,147.0001397,Zone-A
09-02-2012,Tuna,378.685031,23.87469063,47.7083917,1092,131.3575512,Zone-B
10-02-2012,Mackerel,129.6368798,26.33809268,13.33957798,1013,117.7465626,Zone-B
11-02-2012,Sardine,311.8277471,29.4250851,196.195644,1071,106.7584211,Zone-C
12-02-2012,Tuna,57.83123435,25.79350785,153.8250031,1089,175.2339053,Zone-A
13-02-2012,Sardine,229.498612,28.67489325,95.15602294,1036,90.95756305,Zone-A
14-02-2012,Anchovy,352.6432578,19.03293253,18.28862984,1075,70.29051507,Zone-B
15-02-2012,Sardine,432.6713873,19.38595406,170.2106097,1025,63.31223895,Zone-B
16-02-2012,Sardine,477.0567005,20.67419316,172.7087454,1074,177.5268965,Zone-A
17-02-2012,Salmon,424.1190502,28.37349975,168.9899074,1071,166.7961586,Zone-B
18-02-2012,Tuna,379.2319584,28.61581442,182.7569158,1031,71.50589943,Zone-C
19-02-2012,Anchovy,439.6166985,28.1499693,36.07538474,1094,53.97095719,Zone-A
20-02-2012,Sardine,335.2983485,21.35329109,69.02589898,1080,145.4498629,Zone-B
21-02-2012,Mackerel,188.0205196,25.72951292,10.9959662,1023,78.53005405,Zone-B
22-02-2012,Tuna,169.006548,25.19251941,86.29639479,1021,81.96525703,Zone-C
23-02-2012,Sardine,94.64324496,28.97622501,179.7176555,1017,176.2881933,Zone-C
24-02-2012,Sardine,145.775328,28.33213795,23.64921726,1054,52.40965705,Zone-B
25-02-2012,Sardine,495.0181155,20.54114618,189.7488891,1021,105.5833347,Zone-A
26-02-2012,Tuna,194.705577,26.03532017,166.1899419,1058,174.2915138,Zone-B
27-02-2012,Tuna,359.8518783,23.11276949,178.0882871,1088,195.1390218,Zone-A
28-02-2012,Anchovy,242.0268058,22.06331683,67.84471066,1088,130.9513127,Zone-A
29-02-2012,Mackerel,229.7464123,26.44655583,62.40268002,1047,111.2167805,Zone-A
01-03-2012,Salmon,456.6682588,21.86592174,73.07355883,1047,37.00000786,Zone-B
02-03-2012,Mackerel,139.6453244,20.93174052,121.48941,1096,119.7069047,Zone-A
03-03-2012,Anchovy,217.5887617,27.13718157,190.1463563,1056,52.14784546,Zone-A
04-03-2012,Sardine,281.7117866,22.19240904,117.1527218,1050,198.6697051,Zone-C
05-03-2012,Sardine,220.5115086,29.27003327,52.30439254,1098,48.39898968,Zone-A
06-03-2012,Salmon,179.7051039,28.64055624,83.51892994,1013,121.3487461,Zone-C
07-03-2012,Mackerel,151.7107183,22.90440043,198.4219232,1014,117.7833355,Zone-C
08-03-2012,Tuna,192.0053438,18.75668649,9.999388784,1035,176.4505858,Zone-C
09-03-2012,Salmon,469.2490423,26.57919086,181.1020463,1027,127.7779202,Zone-A
10-03-2012,Sardine,72.78231985,19.80927433,66.24087366,1034,29.67396196,Zone-B
11-03-2012,Tuna,450.822513,28.50337486,46.38401034,1020,67.52966314,Zone-C
12-03-2012,Tuna,169.9177518,29.29902996,53.02980647,1014,92.70401917,Zone-C
13-03-2012,Anchovy,159.4878687,19.85958549,32.71098757,1014,52.42375611,Zone-C
14-03-2012,Salmon,155.9367307,20.0530429,52.81962262,1052,142.9505018,Zone-A
15-03-2012,Tuna,447.4050471,18.43275417,151.8903398,1059,137.0297363,Zone-C
16-03-2012,Salmon,474.8340431,19.29554347,68.14505092,1073,93.18198306,Zone-A
17-03-2012,Tuna,445.793867,18.7232164,78.12703094,1046,20.08304971,Zone-C
18-03-2012,Sardine,198.7048974,29.37454147,37.51972047,1047,143.9729655,Zone-A
19-03-2012,Salmon,393.2233416,22.61204369,157.8287067,1081,196.9593076,Zone-B
20-03-2012,Mackerel,116.0430829,22.23670024,49.56009779,1018,135.9256458,Zone-B
21-03-2012,Mackerel,472.5260423,24.22391071,119.0763103,1015,122.9186938,Zone-C
22-03-2012,Sardine,214.4497813,21.24932823,29.09723107,1052,47.77696472,Zone-C
23-03-2012,Mackerel,80.30847309,23.33570507,28.41983076,1095,190.5693319,Zone-C
24-03-2012,Sardine,195.237148,21.49251918,199.838714,1024,105.3075188,Zone-C
25-03-2012,Tuna,283.2048739,27.61513066,103.5967815,1012,166.1669668,Zone-C
26-03-2012,Mackerel,408.8488208,22.94324559,176.6454989,1087,39.87421146,Zone-C
27-03-2012,Tuna,60.25249929,25.85990832,196.5640252,1014,23.99601594,Zone-A
28-03-2012,Tuna,62.38017716,19.41619719,42.35352589,1095,189.9474954,Zone-C
29-03-2012,Tuna,116.2502468,23.77507999,40.83536438,1078,44.27303608,Zone-C
30-03-2012,Anchovy,219.9354521,27.45727579,89.86200655,1090,189.3309874,Zone-A
31-03-2012,Salmon,451.0712874,21.69660436,173.5615851,1018,23.99419216,Zone-B
01-04-2012,Sardine,451.9533944,27.25771789,172.6706308,1037,77.55132058,Zone-A
02-04-2012,Anchovy,53.521357,28.81076822,162.3717643,1058,155.9070616,Zone-C
03-04-2012,Sardine,457.6133415,29.56231953,107.6913882,1095,74.07774434,Zone-C
04-04-2012,Tuna,288.0174547,28.67665354,30.19267353,1024,187.7066698,Zone-A
05-04-2012,Mackerel,92.25564211,24.95893097,154.8249901,1031,27.91891409,Zone-A
06-04-2012,Anchovy,307.9663812,29.30539049,191.8504926,1038,188.7975186,Zone-B
07-04-2012,Mackerel,308.5999577,27.58064582,188.9517221,1055,127.8062164,Zone-A
08-04-2012,Sardine,495.406939,26.87807077,45.2474453,1084,176.5910421,Zone-B
09-04-2012,Mackerel,124.7531558,20.4778603,26.00122265,1098,69.74947449,Zone-B
10-04-2012,Sardine,420.0769987,22.27410861,22.33433358,1021,32.23506951,Zone-A
11-04-2012,Salmon,241.3244206,29.87444134,97.31720617,1010,52.71665714,Zone-B
12-04-2012,Anchovy,167.8689025,24.34556235,42.25797915,1043,158.1116902,Zone-C
13-04-2012,Mackerel,326.1684524,26.79626429,162.5510949,1047,156.9409924,Zone-B
14-04-2012,Mackerel,327.3467625,23.3462769,146.2912559,1062,53.85622741,Zone-A
15-04-2012,Tuna,56.69916312,29.51024591,70.58035209,1013,31.27239953,Zone-A
16-04-2012,Salmon,72.5733989,28.86141981,10.6969454,1053,43.37639172,Zone-B
17-04-2012,Tuna,463.0953311,24.89994585,116.3228168,1035,97.06588626,Zone-C
18-04-2012,Anchovy,394.6421977,22.67019889,118.832771,1059,185.2269823,Zone-A
19-04-2012,Anchovy,305.687791,18.36566223,170.8636404,1005,171.7413566,Zone-A
20-04-2012,Salmon,389.2710565,26.99486604,133.2236744,1019,27.74799182,Zone-B
21-04-2012,Sardine,88.7942716,23.12995207,21.27688898,1038,122.1968088,Zone-B
22-04-2012,Mackerel,338.5164961,27.68855986,95.48387284,1017,130.2345065,Zone-A
23-04-2012,Tuna,238.9768457,21.91525709,195.7037909,1032,42.10513927,Zone-C
24-04-2012,Mackerel,262.9135953,29.4109676,113.4926877,1053,151.9839622,Zone-C
25-04-2012,Anchovy,417.8106142,27.84829844,33.64596825,1089,174.383403,Zone-A
26-04-2012,Sardine,439.4357616,24.45218188,165.9772769,1071,157.6434027,Zone-C
27-04-2012,Salmon,371.9014808,26.81116228,97.39533075,1038,170.3658806,Zone-B
28-04-2012,Tuna,136.0006413,18.04900428,128.5356073,1087,45.87913712,Zone-A
29-04-2012,Mackerel,208.4984856,28.76971784,127.873181,1047,141.1220409,Zone-B
30-04-2012,Sardine,488.2242032,27.93400249,94.16880495,1015,110.1821435,Zone-A
01-05-2012,Mackerel,267.602782,25.26740176,99.06527751,1040,33.11818438,Zone-B
02-05-2012,Mackerel,337.8798137,25.12090807,185.9250562,1091,92.52498181,Zone-B
03-05-2012,Tuna,380.7559372,21.13483623,127.4811433,1083,51.03309045,Zone-A
04-05-2012,Anchovy,190.049453,25.99747219,89.70242417,1069,73.02616726,Zone-C
05-05-2012,Tuna,191.1203002,26.95919261,105.9751225,1026,110.4800331,Zone-C
06-05-2012,Mackerel,219.8775159,28.18681,104.4937676,1058,65.24615576,Zone-A
07-05-2012,Mackerel,107.1177395,25.94168668,16.86162807,1041,21.12547254,Zone-B
08-05-2012,Sardine,406.8001108,19.68952761,195.8236985,1034,138.8241077,Zone-B
09-05-2012,Salmon,357.3680958,21.21563317,171.948378,1061,31.66302091,Zone-B
10-05-2012,Mackerel,361.7720763,27.28016734,189.8639654,1092,167.3149481,Zone-C
11-05-2012,Anchovy,289.4100394,29.27765622,157.8121194,1067,30.38653229,Zone-B
12-05-2012,Sardine,267.8481912,20.22811691,8.455974744,1082,138.6815345,Zone-C
13-05-2012,Anchovy,381.4674088,24.24461643,130.0424378,1078,143.7432228,Zone-A
14-05-2012,Tuna,277.8314875,26.96507909,181.4991378,1058,103.3118901,Zone-A
15-05-2012,Salmon,246.23302,27.56910979,103.1815329,1054,186.2892303,Zone-A
16-05-2012,Tuna,64.95179511,23.88710106,21.27716729,1048,40.44923436,Zone-A
17-05-2012,Anchovy,350.9830013,18.50122721,111.1766742,1029,78.71245231,Zone-B
18-05-2012,Anchovy,192.5058574,22.96595186,33.98475526,1047,196.6646281,Zone-C
19-05-2012,Sardine,192.0559494,25.75573112,17.25920805,1099,131.1454441,Zone-B
20-05-2012,Mackerel,433.4199002,29.51526356,143.3320106,1055,184.039333,Zone-B
21-05-2012,Anchovy,475.016346,26.07876157,21.36208096,1012,127.6836083,Zone-C
22-05-2012,Mackerel,163.8683825,21.25996503,103.7646169,1053,56.26920102,Zone-B
23-05-2012,Anchovy,296.3383275,24.15757763,23.72779624,1012,173.8640283,Zone-B
24-05-2012,Tuna,424.4000929,19.82209297,109.6689468,1012,121.1691995,Zone-A
25-05-2012,Anchovy,243.0754387,21.37060064,187.331345,1015,193.0824484,Zone-B
26-05-2012,Mackerel,287.3997793,23.58621313,82.54844637,1071,179.9282639,Zone-A
27-05-2012,Tuna,302.7136196,24.52793649,138.1800988,1026,54.50692493,Zone-C
28-05-2012,Mackerel,152.4079273,24.10253858,59.54376783,1018,37.81394037,Zone-A
29-05-2012,Sardine,227.2449834,26.97976527,12.74151204,1001,197.2339231,Zone-C
30-05-2012,Salmon,66.93810702,27.39284164,16.13392395,1032,24.53894189,Zone-C
31-05-2012,Anchovy,378.6569715,19.56862949,72.7546528,1025,183.8068269,Zone-C
01-06-2012,Anchovy,463.7153777,28.24833921,115.8305144,1074,95.12939555,Zone-A
02-06-2012,Tuna,122.6793675,21.36135376,93.5508987,1086,158.8131561,Zone-B
03-06-2012,Anchovy,475.202766,18.24565287,193.5706128,1081,77.60539032,Zone-B
04-06-2012,Sardine,141.8838169,26.60919462,47.84583924,1040,177.2022764,Zone-B
05-06-2012,Anchovy,354.9842537,21.18178971,84.7925579,1055,185.9135822,Zone-C
06-06-2012,Sardine,327.9805741,18.51518725,112.4785851,1050,197.6873444,Zone-C
07-06-2012,Salmon,134.0527918,19.6757639,66.02558937,1006,37.65742032,Zone-B
08-06-2012,Anchovy,55.76603128,18.68637454,98.16395097,1068,142.0141086,Zone-C
09-06-2012,Tuna,281.4684155,25.45143277,109.9376187,1015,85.32874134,Zone-A
10-06-2012,Sardine,135.9840491,26.95171194,112.3343384,1071,154.0180362,Zone-A
11-06-2012,Tuna,435.6864683,23.79267904,157.4168148,1035,100.9575837,Zone-B
12-06-2012,Tuna,428.7810311,27.01967194,12.13653017,1049,199.8158425,Zone-B
13-06-2012,Mackerel,97.11504412,26.3416968,125.4994653,1088,41.21447484,Zone-A
14-06-2012,Mackerel,93.01633383,20.72169864,128.9176725,1053,103.8671819,Zone-A
15-06-2012,Mackerel,94.41800429,22.99060724,155.5077257,1009,133.8161132,Zone-C
16-06-2012,Anchovy,486.9120623,27.27349775,85.34058918,1045,55.63024635,Zone-C
17-06-2012,Sardine,67.49336751,18.55525166,166.5414708,1056,77.33697396,Zone-A
18-06-2012,Mackerel,327.8341805,27.3441491,168.9325473,1091,188.6818823,Zone-B
19-06-2012,Tuna,214.1959131,21.98182805,24.46347739,1096,100.4286528,Zone-B
20-06-2012,Sardine,421.172194,24.0181749,146.5035126,1060,81.29365955,Zone-C
21-06-2012,Mackerel,464.036866,22.28157215,107.3517874,1002,82.63609081,Zone-C
22-06-2012,Anchovy,233.4998197,24.21036406,67.30582836,1082,28.72100575,Zone-C
23-06-2012,Tuna,439.4374169,22.39949911,143.4573803,1036,91.08453918,Zone-B
24-06-2012,Mackerel,194.3043887,21.21321942,83.61515846,1074,194.3557583,Zone-C
25-06-2012,Mackerel,59.9198802,19.94922076,182.7771674,1028,193.5606086,Zone-A
26-06-2012,Anchovy,299.9947749,24.26973139,127.534886,1094,193.7842131,Zone-B
27-06-2012,Tuna,133.9849726,22.05147346,159.5161866,1067,175.1106291,Zone-C
28-06-2012,Mackerel,84.58286445,18.30835623,47.22199339,1095,162.726782,Zone-A
29-06-2012,Sardine,319.3121336,29.88999834,154.5045911,1063,190.633601,Zone-A
30-06-2012,Anchovy,247.1768353,20.34328984,20.68965027,1067,52.52451377,Zone-B
01-07-2012,Tuna,429.218964,29.17922848,143.1642596,1059,104.6697163,Zone-B
02-07-2012,Tuna,72.55182545,28.15191134,36.0049243,1076,99.68029959,Zone-A
03-07-2012,Tuna,167.1813887,19.7689789,24.69476247,1071,146.6724808,Zone-A
04-07-2012,Salmon,132.3585449,19.46889358,190.5012798,1052,145.0295114,Zone-B
05-07-2012,Sardine,122.9073779,29.59496153,33.67131742,1086,100.4586985,Zone-C
06-07-2012,Anchovy,489.9582432,25.13116711,70.54663041,1070,134.0636203,Zone-B
07-07-2012,Salmon,494.2871034,18.20897823,141.8638891,1063,188.7074328,Zone-B
08-07-2012,Tuna,211.5059084,28.17467406,146.6472552,1048,76.97060264,Zone-B
09-07-2012,Mackerel,162.7864772,26.96955784,53.55010969,1044,103.2213447,Zone-B
10-07-2012,Sardine,390.0325209,24.98975056,157.8798192,1065,54.02034725,Zone-B
11-07-2012,Salmon,140.6930386,22.11884602,180.6059983,1083,198.3107773,Zone-B
12-07-2012,Tuna,268.1756798,23.82322396,47.94299668,1052,83.53906955,Zone-B
13-07-2012,Salmon,169.8812,27.22269832,147.0499765,1014,111.1878909,Zone-A
14-07-2012,Anchovy,292.2607827,27.84306752,172.0685431,1094,47.38486854,Zone-A
15-07-2012,Mackerel,406.1981626,19.56254242,187.1419926,1075,74.76616242,Zone-A
16-07-2012,Sardine,310.4711225,18.9495712,146.189599,1062,97.47988536,Zone-B
17-07-2012,Salmon,490.558174,19.16658124,102.3769977,1023,92.81940151,Zone-B
18-07-2012,Sardine,159.2021944,25.45908973,62.45777134,1064,173.2223442,Zone-C
19-07-2012,Tuna,146.9010455,29.66330321,160.8091467,1074,110.5071622,Zone-C
20-07-2012,Anchovy,484.1105118,24.34158253,92.70666812,1014,133.5089911,Zone-C
21-07-2012,Salmon,412.1780073,25.03597239,65.96364554,1094,54.58945679,Zone-A
22-07-2012,Anchovy,339.2873179,27.29377003,53.1415849,1060,108.0172057,Zone-B
23-07-2012,Anchovy,169.8591588,20.9061668,13.95088949,1085,79.34700809,Zone-C
24-07-2012,Salmon,226.6254787,23.68234931,83.96689122,1023,91.68173948,Zone-B
25-07-2012,Mackerel,285.218751,29.57980272,144.8762264,1031,145.5285399,Zone-B
26-07-2012,Salmon,139.2882368,22.98547732,131.39857,1063,65.3416163,Zone-B
27-07-2012,Sardine,413.9809409,19.57426101,136.8910545,1037,149.1896573,Zone-B
28-07-2012,Anchovy,204.9408506,29.17800582,166.66392,1041,69.71720818,Zone-B
29-07-2012,Anchovy,366.9607975,22.56105297,10.2995774,1064,41.29470191,Zone-B
30-07-2012,Sardine,394.2347814,18.50107721,184.7342083,1000,141.5235905,Zone-A
31-07-2012,Mackerel,205.529221,19.27715853,35.58437325,1004,121.1002007,Zone-C
01-08-2012,Sardine,123.8415416,25.72758728,146.6311592,1071,67.12862399,Zone-B
02-08-2012,Sardine,337.5520014,21.49806805,110.8047336,1009,100.770138,Zone-C
03-08-2012,Tuna,264.8504022,27.37909007,63.56222054,1086,192.0405852,Zone-C
04-08-2012,Sardine,363.4232051,23.6225383,77.39436405,1062,171.4686655,Zone-A
05-08-2012,Anchovy,296.7199591,18.9908189,32.27082336,1044,111.1546881,Zone-C
06-08-2012,Anchovy,480.9285322,24.76626321,22.60937456,1015,59.22599676,Zone-B
07-08-2012,Mackerel,126.5706385,29.73116131,86.25400744,1033,28.3371639,Zone-B
08-08-2012,Tuna,344.1622812,29.62811174,199.2242955,1009,124.2404804,Zone-A
09-08-2012,Anchovy,139.0017453,19.30228656,88.99812564,1013,87.9809074,Zone-A
10-08-2012,Anchovy,85.02742137,22.63664718,118.6999073,1006,166.8022987,Zone-C
11-08-2012,Salmon,95.58593414,23.78578121,78.18366449,1066,104.7294853,Zone-B
12-08-2012,Salmon,352.182223,25.22313488,134.0526975,1040,170.7414884,Zone-C
13-08-2012,Salmon,111.1331681,25.40917553,9.872209807,1003,155.2556655,Zone-A
14-08-2012,Salmon,71.59396882,21.06960287,170.3549181,1086,71.64334942,Zone-A
15-08-2012,Salmon,425.0122881,28.42629749,63.84553322,1071,191.8239527,Zone-C
16-08-2012,Mackerel,495.099617,29.69874217,123.1518051,1079,176.8560046,Zone-A
17-08-2012,Sardine,477.4845943,18.26798362,148.3795742,1023,183.390893,Zone-B
18-08-2012,Anchovy,396.1993508,23.80894948,64.63769952,1020,29.52494948,Zone-B
19-08-2012,Salmon,304.8154371,23.35441118,25.2913281,1017,168.8890317,Zone-C
20-08-2012,Anchovy,161.9121376,25.87432434,112.5190079,1081,193.8241347,Zone-B
21-08-2012,Salmon,65.42600298,24.94236366,118.1381934,1094,84.8395218,Zone-A
22-08-2012,Anchovy,273.5901501,26.19556331,198.7697998,1037,49.55320586,Zone-C
23-08-2012,Anchovy,151.3670188,27.6117106,117.6478829,1080,192.7537336,Zone-A
24-08-2012,Sardine,193.4470038,24.91911208,195.6412217,1032,143.7826986,Zone-A
25-08-2012,Tuna,364.3864866,21.78462368,181.2554207,1037,196.3846591,Zone-C
26-08-2012,Sardine,236.1351514,22.17137935,139.8692734,1073,38.84819992,Zone-A
27-08-2012,Tuna,316.8321747,20.21989195,123.755142,1068,38.96880932,Zone-B
28-08-2012,Anchovy,121.2218532,26.04375241,35.09610272,1048,147.4909815,Zone-A
29-08-2012,Sardine,348.9656681,21.61730323,123.9184828,1086,58.95914898,Zone-A
30-08-2012,Tuna,319.5874388,29.29472577,118.424184,1018,190.6172482,Zone-A
31-08-2012,Tuna,252.5846383,21.82115652,175.3749265,1029,27.42784424,Zone-B
01-09-2012,Salmon,62.43323683,22.77638011,173.8175051,1002,48.74109264,Zone-C
02-09-2012,Tuna,265.4729366,18.89605658,136.0140733,1006,193.1664732,Zone-A
03-09-2012,Tuna,330.1354203,27.77348911,161.7530775,1038,173.0063455,Zone-C
04-09-2012,Sardine,437.475114,27.32056528,120.7281863,1020,169.9647928,Zone-A
05-09-2012,Salmon,465.8722453,19.92463597,68.34071896,1038,99.02853387,Zone-C
06-09-2012,Mackerel,133.4470244,21.75298246,162.2765205,1036,29.48860105,Zone-B
07-09-2012,Salmon,376.2555457,18.56762578,66.83885591,1043,115.5963436,Zone-A
08-09-2012,Sardine,335.9500504,18.22252138,18.29141174,1056,27.5899777,Zone-C
09-09-2012,Salmon,354.293976,19.48634462,28.24655936,1074,174.6465445,Zone-A
10-09-2012,Sardine,59.18358435,19.34272602,97.789449,1012,196.5572328,Zone-C
11-09-2012,Anchovy,73.6269257,18.22345801,33.60131991,1053,124.2023878,Zone-A
12-09-2012,Salmon,447.8987391,26.200662,152.5957117,1045,132.9367221,Zone-B
13-09-2012,Sardine,464.3099305,18.21213037,182.0358057,1036,33.61871692,Zone-A
14-09-2012,Mackerel,274.2169433,20.66288059,152.1190799,1095,188.8884215,Zone-B
15-09-2012,Salmon,304.9660032,26.41948157,109.8346108,1085,100.4394186,Zone-A
16-09-2012,Tuna,275.6526134,23.85811352,184.9353062,1013,190.4375589,Zone-C
17-09-2012,Anchovy,239.4148148,25.89088285,126.2638487,1072,115.584811,Zone-A
18-09-2012,Sardine,58.40582125,21.4028202,153.2416532,1046,40.90643397,Zone-C
19-09-2012,Anchovy,280.9542528,19.65423073,99.65710143,1043,75.76885374,Zone-B
20-09-2012,Mackerel,367.7611585,21.90067462,35.29361492,1088,91.73562752,Zone-A
21-09-2012,Tuna,216.9382501,18.18909183,196.2301002,1082,82.42445891,Zone-B
22-09-2012,Anchovy,412.0788982,29.08014655,193.6731885,1008,136.5391566,Zone-B
23-09-2012,Salmon,52.2400722,29.93431265,92.51612636,1061,151.7487078,Zone-C
24-09-2012,Anchovy,391.9599569,29.94268457,88.27925014,1003,125.6475389,Zone-B
25-09-2012,Salmon,491.7461395,26.46914168,90.99907318,1035,141.9990444,Zone-C
26-09-2012,Anchovy,212.5388169,26.23923117,95.09092921,1040,63.44481551,Zone-B
27-09-2012,Anchovy,280.0510522,22.68151809,156.9923255,1058,132.6346301,Zone-A
28-09-2012,Anchovy,450.2443217,24.76591399,27.22603464,1027,26.4702887,Zone-B
29-09-2012,Anchovy,385.5042519,24.15483038,144.8308337,1018,79.72637706,Zone-C
30-09-2012,Mackerel,426.1736617,27.94891103,96.19619631,1005,137.5323256,Zone-C
01-10-2012,Salmon,320.9423288,20.16852375,153.344377,1010,107.8197764,Zone-B
02-10-2012,Salmon,52.66396864,28.34412994,51.50547414,1054,102.0666759,Zone-C
03-10-2012,Salmon,407.2209073,22.15075521,68.10930866,1030,148.601251,Zone-A
04-10-2012,Tuna,400.3891896,29.77467296,169.067535,1020,149.7808097,Zone-A
05-10-2012,Anchovy,398.4970704,27.79782727,186.0981747,1071,21.78580946,Zone-C
06-10-2012,Anchovy,81.38127421,25.09754287,79.97624482,1001,72.18587117,Zone-B
07-10-2012,Tuna,52.33312744,18.89880587,190.1966875,1022,70.29772625,Zone-A
08-10-2012,Anchovy,481.5591795,24.33957467,176.0439226,1083,21.47294351,Zone-C
09-10-2012,Anchovy,153.1383125,27.78700997,63.83583843,1048,109.4728407,Zone-B
10-10-2012,Mackerel,115.4331435,28.72110388,12.60224525,1006,41.8402184,Zone-C
11-10-2012,Mackerel,207.157131,27.8662606,157.3085512,1095,155.2937437,Zone-A
12-10-2012,Mackerel,383.8042709,24.82518085,182.5364126,1027,78.11001407,Zone-B
13-10-2012,Anchovy,421.0379226,25.09086815,10.05105224,1080,58.58263461,Zone-A
14-10-2012,Mackerel,419.6384106,28.06788439,186.4811065,1033,158.5187403,Zone-B
15-10-2012,Anchovy,263.6769598,21.26445788,161.9825271,1002,92.69131724,Zone-B
16-10-2012,Sardine,123.509017,26.73073334,103.8937799,1004,104.1847659,Zone-B
17-10-2012,Salmon,479.1537088,24.15865846,169.7876802,1080,120.5348634,Zone-A
18-10-2012,Tuna,292.314843,26.39008314,115.4732397,1056,108.5233936,Zone-A
19-10-2012,Anchovy,240.2617014,20.7043315,36.07222822,1042,22.41945881,Zone-C
20-10-2012,Tuna,465.0934871,18.32391157,105.5378928,1060,47.14682838,Zone-C
21-10-2012,Salmon,93.92968403,23.52458597,24.40156274,1090,124.9725039,Zone-C
22-10-2012,Tuna,75.3514361,25.86624327,34.02015404,1056,109.8018341,Zone-A
23-10-2012,Mackerel,483.2838869,21.280359,87.0647533,1015,164.721568,Zone-A
24-10-2012,Mackerel,397.1139815,18.58859404,198.7981113,1085,141.4579497,Zone-B
25-10-2012,Sardine,127.341549,18.08457816,125.3859078,1028,122.5504051,Zone-A
26-10-2012,Mackerel,189.2022421,23.4834517,67.41204447,1042,31.64957395,Zone-B
27-10-2012,Salmon,246.5456425,22.29828706,188.0716868,1020,20.56963027,Zone-C
28-10-2012,Tuna,210.9471548,28.23288715,110.1268444,1001,24.84247653,Zone-A
29-10-2012,Anchovy,186.640887,26.46070391,163.2707576,1063,160.8722387,Zone-B
30-10-2012,Sardine,390.8030256,21.25885873,90.76307077,1035,157.0326611,Zone-A
31-10-2012,Tuna,160.3719364,19.9575633,174.6868452,1027,120.7556876,Zone-B
01-11-2012,Salmon,251.5958175,29.13097392,84.32591842,1081,23.7605759,Zone-A
02-11-2012,Salmon,351.6359098,18.15259554,94.43002411,1018,116.2541408,Zone-A
03-11-2012,Salmon,260.621145,27.77267243,191.8648427,1084,137.9434842,Zone-A
04-11-2012,Tuna,234.0365021,25.49380742,41.03991358,1084,160.3565421,Zone-A
05-11-2012,Sardine,216.3714946,24.91827399,26.80070189,1037,51.71865516,Zone-A
06-11-2012,Sardine,424.9607258,28.14437572,43.77315719,1000,137.4236209,Zone-A
07-11-2012,Sardine,385.1048351,29.6647725,141.4769705,1004,165.8983812,Zone-A
08-11-2012,Anchovy,57.92721868,26.91527719,43.8472003,1032,175.6226398,Zone-C
09-11-2012,Mackerel,345.724415,23.09872593,43.43119087,1064,149.370179,Zone-C
10-11-2012,Salmon,225.6880679,21.53365793,12.26711134,1028,137.2881707,Zone-B
11-11-2012,Salmon,425.8370488,25.10011013,109.509925,1095,20.42093418,Zone-A
12-11-2012,Anchovy,139.8386319,22.69296797,35.24295481,1067,72.96081219,Zone-A
13-11-2012,Salmon,280.6934328,22.1340697,60.54231826,1081,65.23771701,Zone-A
14-11-2012,Anchovy,436.1004298,29.25159782,152.9503598,1082,53.75095206,Zone-A
15-11-2012,Anchovy,116.4502522,23.38532085,146.2809826,1008,121.6033894,Zone-C
16-11-2012,Salmon,370.8946521,19.04388672,33.4287544,1049,155.8539163,Zone-A
17-11-2012,Sardine,430.1342601,27.98245846,150.6740015,1094,172.7795362,Zone-C
18-11-2012,Mackerel,439.7159076,27.00874148,19.38333881,1057,164.1293766,Zone-C
19-11-2012,Mackerel,69.89888399,29.66577843,41.43364093,1038,97.31863817,Zone-C
20-11-2012,Salmon,148.8001645,29.15267565,7.948685403,1019,154.9664403,Zone-C
21-11-2012,Anchovy,155.8377965,21.21704393,80.59987387,1041,125.4799431,Zone-B
22-11-2012,Sardine,391.75357,29.9352691,107.5849164,1064,49.07822223,Zone-B
23-11-2012,Tuna,354.2191759,25.00390791,178.4310153,1082,50.94043918,Zone-A
24-11-2012,Salmon,55.84256582,21.82191834,13.16665509,1077,25.94546527,Zone-B
25-11-2012,Sardine,271.8536138,29.27093659,127.9941339,1083,65.73346463,Zone-B
26-11-2012,Salmon,257.5469638,27.90128222,29.66383258,1032,35.70449983,Zone-A
